ts	imei	mwra	c.android.youtube	c.dogalize	c.android.gm	c.katana	c.android.chrome	c.raider	c.android.vending	c.UCMobile.intl	c.UCMobile.x86	c.updateassist
2018-05-10 00:16:00	8630330696303482071	1.00000	13.22290	9.57050	9.14226	12.33679	10.56238	94.49712	84.73448	58.57678	50.63775	61.72237
2018-05-10 00:17:00	3590433799317661354	0.00000	8.08279	7.73845	11.23320	13.92738	6.61120	39.76223	40.04851	0.14232	91.53920	66.15679
2018-05-10 00:18:00	359043379931766569	0.00000	12.32224	9.46422	7.33941	8.14577	12.09676	74.52139	83.57448	38.90415	37.18951	23.56102
2018-05-10 00:19:00	8630330696303481453	1.00000	10.54006	12.54032	9.05878	15.37682	10.22877	17.28952	34.24522	99.42167	49.46310	0.38961
2018-05-10 00:20:00	863033069630348313	1.00000	8.96440	11.39663	8.66386	13.80603	12.86149	71.94939	70.08372	50.47286	97.49612	71.99533
2018-05-10 00:21:00	8630330696303482303	1.00000	15.72132	14.38151	7.70897	9.52645	9.86494	44.96169	57.41107	49.19107	77.16255	63.45277
2018-05-10 00:22:00	359043379931766924	1.00000	10.03309	12.51024	10.30017	13.63767	9.68988	25.12941	6.95993	63.46681	17.91932	23.48194
2018-05-10 00:23:00	8630330696303481271	1.00000	10.59143	9.97261	8.24073	15.09246	13.69246	24.87034	64.09730	32.95145	49.31953	3.84102
2018-05-10 00:24:00	8630330696303481438	0.00000	10.25271	11.36137	12.14756	13.74849	11.80685	53.93452	9.09393	91.36011	61.11642	63.47713
2018-05-10 00:25:00	863033069630348032	1.00000	12.70043	13.84790	6.66407	12.87706	13.19398	48.61211	82.19537	16.85259	46.10903	86.58488
2018-05-10 00:26:00	3590433799317661024	0.00000	6.62992	8.66917	7.79527	10.62016	9.70935	9.81867	76.65764	30.95702	27.30062	53.98674
2018-05-10 00:27:00	8630330696303481370	1.00000	16.11392	14.16430	6.92804	10.66705	8.80915	76.89991	49.55328	98.85746	90.19018	89.43765
2018-05-10 00:28:00	8630330696303481743	0.00000	4.65611	8.99505	11.59681	14.72808	8.68337	78.11279	99.25766	16.69183	81.04039	12.49821
2018-05-10 00:29:00	3590433799317661776	0.00000	9.60824	6.64709	10.63223	11.44070	8.18266	23.48342	54.05155	2.14741	7.85063	8.32700
2018-05-10 00:30:00	8630330696303482261	1.00000	9.97556	10.35732	12.76561	14.30212	14.75482	32.14403	56.71214	57.81854	54.69961	67.70853
2018-05-10 00:31:00	3590433799317661487	1.00000	13.22923	11.84988	6.34682	12.82704	12.93416	51.87044	27.64045	35.47662	49.97023	92.34685
2018-05-10 00:32:00	863033069630348347	1.00000	9.72586	11.91361	10.65429	13.46906	9.75003	1.22983	89.50874	46.15658	59.42728	31.52507
2018-05-10 00:33:00	8630330696303482352	0.00000	7.67046	5.55009	13.25834	10.07979	13.28332	5.35457	61.29577	34.63416	16.50620	12.46332
2018-05-10 00:34:00	8630330696303481065	1.00000	13.78684	12.01027	8.67436	13.18553	11.14685	96.74196	2.99197	5.34348	26.19679	32.23999
2018-05-10 00:35:00	3590433799317662444	1.00000	11.13286	9.47619	9.25687	10.90501	13.48995	27.43302	65.87797	38.23382	89.72545	86.94547
2018-05-10 00:36:00	3590433799317662386	0.00000	12.55122	11.95407	9.65214	8.42177	7.93531	53.72522	59.95908	45.73523	43.31373	72.59026
2018-05-10 00:37:00	8630330696303481255	0.00000	8.52489	9.75760	7.38743	13.35942	8.25926	60.96716	87.48504	38.85807	87.59590	59.01787
2018-05-10 00:38:00	8630330696303482451	1.00000	6.48878	14.68665	14.11420	13.42295	8.57990	33.26951	45.51025	30.18656	99.04014	71.54604
2018-05-10 00:39:00	863033069630348859	0.00000	14.16840	6.80564	7.55262	11.27409	10.92672	36.50100	3.06396	96.30287	95.55222	53.04431
2018-05-10 00:40:00	359043379931766783	1.00000	11.72848	13.02667	11.35760	12.87970	9.09732	63.38986	21.59692	94.63032	35.11579	35.67996
2018-05-10 00:41:00	8630330696303482139	1.00000	12.46895	10.68204	8.13902	13.92434	12.03530	24.87042	90.86437	97.97154	59.98814	43.81452
2018-05-10 00:42:00	8630330696303481362	0.00000	9.52956	11.27258	9.98329	15.12770	6.37184	4.63038	78.13339	71.57485	75.96997	4.26788
2018-05-10 00:43:00	863033069630348578	0.00000	10.08683	10.09283	8.86359	8.49301	5.81202	36.84184	43.00546	71.71685	46.47843	26.28217
2018-05-10 00:44:00	8630330696303481040	0.00000	6.98312	7.62280	9.10488	14.66961	10.07807	35.48789	48.61275	75.48831	36.61932	71.80203
2018-05-10 00:45:00	359043379931766544	1.00000	14.20582	17.10977	8.01033	13.59535	7.88443	12.34260	30.94285	82.93553	11.22539	27.25697
2018-05-10 00:46:00	8630330696303481677	1.00000	12.26303	13.93086	13.13138	13.03016	10.73557	70.67742	65.03392	42.62812	74.97154	96.71178
2018-05-10 00:47:00	3590433799317662063	0.00000	11.27558	9.76805	8.96068	10.06717	10.75020	8.57327	31.60305	78.38295	42.03085	97.87316
2018-05-10 00:48:00	8630330696303481594	1.00000	8.13892	13.26588	15.18393	12.71507	9.30055	86.93775	87.19185	60.58489	14.52694	20.79177
2018-05-10 00:49:00	3590433799317661875	1.00000	9.64070	12.87764	10.74861	14.89888	9.31399	50.20806	59.14414	45.00220	73.32537	62.14144
2018-05-10 00:50:00	359043379931766635	1.00000	14.20095	15.16460	3.90320	10.81443	11.66399	70.06787	15.31635	25.91466	84.19954	65.78405
2018-05-10 00:51:00	863033069630348719	0.00000	12.16144	11.50198	8.24406	13.98478	8.45958	52.06496	81.53183	55.36892	7.62309	13.28549
2018-05-10 00:52:00	8630330696303481115	1.00000	10.70784	11.62049	11.30479	12.87692	9.37687	21.89352	48.22165	82.87290	27.28951	80.93173
2018-05-10 00:53:00	8630330696303481909	1.00000	12.47096	13.29476	8.01931	13.58037	11.72152	88.69671	27.38595	28.81072	8.38293	39.18708
2018-05-10 00:54:00	8630330696303481867	1.00000	10.94998	10.40520	9.41313	13.75318	13.84799	99.27386	27.41008	25.59390	85.78299	74.69466
2018-05-10 00:55:00	359043379931766379	0.00000	7.45121	12.69546	10.30202	15.62024	10.36413	27.60634	71.87496	21.29397	30.12124	71.08329
2018-05-10 00:56:00	359043379931766239	1.00000	10.48433	10.63427	9.14123	15.18816	15.84969	38.76138	40.91457	74.37455	80.00767	60.72561
2018-05-10 00:57:00	863033069630348438	0.00000	8.60092	6.25809	8.94040	5.48941	10.10501	39.96618	24.40112	54.89163	12.46161	43.85917
2018-05-10 00:58:00	863033069630348974	1.00000	10.01773	11.69888	9.10411	13.80980	10.52884	11.74766	72.86200	76.70432	57.27576	80.77986
2018-05-10 00:59:00	8630330696303482253	0.00000	11.38091	9.74523	10.13233	14.26060	12.42178	48.63840	43.39106	53.07477	45.13240	87.50653
2018-05-10 01:00:00	359043379931766668	1.00000	12.91546	15.78688	10.31848	13.44306	11.84150	45.27773	70.41275	38.03174	43.07663	75.60057
2018-05-10 01:01:00	359043379931766312	1.00000	11.56226	13.05624	11.40121	11.79764	12.02357	33.17497	16.73113	96.66908	61.00963	93.53882
2018-05-10 01:02:00	359043379931766296	1.00000	13.33151	13.62584	9.94888	11.60524	12.49691	56.23825	23.54910	28.47166	78.00902	20.30616
2018-05-10 01:03:00	359043379931766254	0.00000	15.78569	11.12478	9.80200	8.35483	8.84888	39.35945	3.96954	48.72787	88.09930	46.26299
2018-05-10 01:04:00	3590433799317661560	1.00000	13.89229	11.17271	6.51675	7.44287	16.46861	87.90688	91.56065	59.67124	10.08945	22.93010
2018-05-10 01:05:00	3590433799317661032	0.00000	14.50402	8.79655	7.57880	8.40044	8.80151	15.84574	38.39329	92.65349	16.67912	73.33520
2018-05-10 01:06:00	3590433799317662022	1.00000	6.77963	11.84365	12.15397	14.30167	9.41213	72.76411	59.95765	14.49170	27.20643	83.70612
2018-05-10 01:07:00	359043379931766783	1.00000	11.71920	14.28339	8.10712	14.57091	13.97590	44.81957	77.41209	20.29244	91.40073	8.61998
2018-05-10 01:08:00	863033069630348032	0.00000	7.52271	1.28423	5.35519	8.13595	12.42134	97.09854	46.08879	85.13560	10.77291	28.60108
2018-05-10 01:09:00	8630330696303482451	0.00000	10.34020	10.09536	13.19682	13.71260	11.03766	49.60165	78.82263	55.82971	53.41718	21.27724
2018-05-10 01:10:00	3590433799317661230	1.00000	9.72739	14.47233	12.54805	15.51664	14.53560	4.91529	28.58701	73.83582	4.80449	93.66318
2018-05-10 01:11:00	359043379931766825	0.00000	13.12164	8.69178	4.58077	5.04874	10.94887	82.81524	32.82652	6.42165	48.66247	52.92079
2018-05-10 01:12:00	3590433799317662238	1.00000	7.19408	8.54857	9.47804	11.20167	8.41672	91.35064	3.07417	44.87467	49.55440	42.63491
2018-05-10 01:13:00	863033069630348438	1.00000	8.75694	11.56506	11.58144	12.65214	10.59197	76.73609	78.63569	82.72120	81.80582	41.92129
2018-05-10 01:14:00	359043379931766296	1.00000	7.77903	10.82698	11.32220	11.24314	6.11559	72.84704	93.07567	60.93454	17.28007	66.91607
2018-05-10 01:15:00	359043379931766700	1.00000	14.43869	14.88063	10.61613	11.55479	10.07377	32.13798	90.89166	2.11453	71.68979	22.82261
2018-05-10 01:16:00	8630330696303481768	1.00000	8.25788	16.38565	14.58429	13.61483	8.31698	34.23568	5.02898	68.97296	51.31676	64.27437
2018-05-10 01:17:00	3590433799317661677	1.00000	14.70705	12.32985	8.08377	9.65736	10.16725	96.75130	32.99826	58.04471	69.61076	70.11011
2018-05-10 01:18:00	8630330696303482261	0.00000	13.39440	9.12953	10.19123	11.51875	5.83039	24.43095	84.89444	70.80177	5.72944	12.82021
2018-05-10 01:19:00	8630330696303482162	0.00000	11.47632	4.35806	12.76105	14.57129	9.10689	74.82544	56.22296	75.77457	88.80544	28.63975
2018-05-10 01:20:00	3590433799317661529	0.00000	9.49037	9.84221	7.99238	7.75256	5.89342	16.74840	73.64895	97.11638	0.21641	69.71295
2018-05-10 01:21:00	8630330696303481412	1.00000	8.31582	12.07814	12.58378	12.76687	6.19852	82.64361	38.38406	80.64407	29.63448	29.40188
2018-05-10 01:22:00	8630330696303482428	1.00000	10.28442	10.12407	12.64220	12.74413	9.89868	99.33994	70.20900	10.37220	13.74760	4.86311
2018-05-10 01:23:00	359043379931766015	1.00000	13.04741	10.45278	9.02251	10.51351	15.78462	41.49247	17.26125	76.87280	12.37413	45.37431
2018-05-10 01:24:00	3590433799317661453	1.00000	9.05602	12.49253	8.43530	11.48414	15.25926	82.68673	44.89086	62.56177	66.15638	73.56153
2018-05-10 01:25:00	3590433799317661511	0.00000	12.98013	11.62278	7.06217	7.75125	9.96138	16.15469	8.38789	39.58310	36.31486	12.40177
2018-05-10 01:26:00	863033069630348396	1.00000	13.01614	13.18253	6.14244	9.86684	12.29844	18.04748	69.76439	32.85740	12.42745	89.26452
2018-05-10 01:27:00	8630330696303482279	1.00000	14.30331	9.89761	7.54500	13.08747	11.99915	88.80446	25.55153	20.63474	65.95736	96.04268
2018-05-10 01:28:00	3590433799317661198	0.00000	16.39140	11.26884	11.12118	10.20737	8.83678	57.80926	52.91426	92.88354	1.21902	88.97147
2018-05-10 01:29:00	8630330696303482410	0.00000	9.60278	7.09585	10.91354	10.22401	7.15127	9.27875	75.05350	5.42873	70.67567	32.86834
2018-05-10 01:30:00	359043379931766726	1.00000	7.26588	13.22245	12.89579	11.67183	7.70994	85.44737	93.67305	12.61802	13.56696	21.69903
2018-05-10 01:31:00	3590433799317662030	1.00000	8.79060	12.87255	10.75864	13.56049	14.61492	72.78917	57.88701	58.48616	77.58336	63.96739
2018-05-10 01:32:00	863033069630348560	1.00000	9.14643	14.48761	15.74015	12.87092	7.10228	60.30227	13.78357	0.91490	78.86366	58.49231
2018-05-10 01:33:00	8630330696303482071	0.00000	13.25827	8.26906	9.09770	13.25968	6.60075	42.87632	87.39760	17.58646	17.30329	16.88248
2018-05-10 01:34:00	8630330696303482444	1.00000	11.28186	10.38211	9.33437	13.40722	9.76014	30.14535	72.64813	19.07813	36.26530	14.44764
2018-05-10 01:35:00	863033069630348388	0.00000	11.66807	10.76061	9.15415	9.81805	5.38718	81.52040	39.86802	18.12115	53.14410	37.36293
2018-05-10 01:36:00	863033069630348743	0.00000	8.16188	10.41905	9.22420	12.67514	8.83843	31.86300	28.54964	14.25886	15.52331	56.47528
2018-05-10 01:37:00	8630330696303481735	1.00000	12.76959	13.50800	4.60395	13.27681	13.50425	21.72271	93.09674	76.18280	41.28088	33.94479
2018-05-10 01:38:00	8630330696303481669	0.00000	9.00305	12.18124	11.83233	13.18212	10.85456	1.61619	21.74402	93.79187	88.20132	6.80091
2018-05-10 01:39:00	8630330696303481719	0.00000	10.25106	11.56461	7.91730	10.58675	10.43918	85.00923	55.63721	35.03149	46.38023	38.23075
2018-05-10 01:40:00	8630330696303481917	1.00000	6.61900	12.95103	12.99228	11.50224	7.75158	7.94571	25.71152	70.72060	86.91073	3.82638
2018-05-10 01:41:00	8630330696303481263	1.00000	14.84217	6.79750	7.68492	6.57470	10.94005	75.92490	81.29563	55.25128	5.45577	50.40611
2018-05-10 01:42:00	3590433799317661784	0.00000	15.01689	9.28156	9.72140	7.81722	9.65314	51.67151	11.57995	33.26948	84.59869	19.00715
2018-05-10 01:43:00	359043379931766908	0.00000	14.48851	7.25700	8.74058	9.08483	11.08344	56.30046	30.89053	61.64805	18.33732	81.51193
2018-05-10 01:44:00	863033069630348099	0.00000	10.27967	9.67998	8.03300	13.68755	10.00864	22.91519	37.86080	86.56446	75.21255	15.37412
2018-05-10 01:45:00	3590433799317661081	1.00000	10.25335	11.00396	8.14780	7.85454	6.70032	63.48442	49.52539	16.14388	3.71724	39.04717
2018-05-10 01:46:00	863033069630348495	0.00000	8.43794	8.51040	5.41020	7.08952	10.55615	55.77012	23.55918	69.10289	3.87504	21.93120
2018-05-10 01:47:00	359043379931766486	0.00000	11.91438	13.07680	8.46384	11.70000	13.73278	47.35628	21.40952	80.95583	14.06986	19.51889
2018-05-10 01:48:00	359043379931766635	1.00000	11.58761	11.53740	12.63825	13.57539	10.21590	3.09641	93.01254	64.83734	37.63955	44.08885
2018-05-10 01:49:00	3590433799317662485	1.00000	9.99415	7.27430	9.05414	10.47760	8.26814	14.20975	90.44531	93.37595	64.84792	39.88856
2018-05-10 01:50:00	359043379931766924	0.00000	8.59866	5.17903	3.09851	8.98761	12.66016	40.21051	91.64030	49.60506	35.48411	24.80855
2018-05-10 01:51:00	3590433799317662485	1.00000	9.91784	8.58475	11.68690	14.21812	12.19387	56.39124	15.62456	99.08946	15.72071	88.98967
2018-05-10 01:52:00	863033069630348289	1.00000	5.57153	16.80006	13.40800	13.48646	8.63293	62.62152	36.48530	48.38469	94.76357	11.25447
2018-05-10 01:53:00	359043379931766536	1.00000	11.40897	8.34621	8.86037	11.59017	6.38322	35.29973	31.06688	41.46185	73.52994	23.55688
2018-05-10 01:54:00	359043379931766759	0.00000	10.13249	10.33895	8.00844	12.57983	8.78075	26.32748	12.63040	37.17253	59.36638	22.95786
2018-05-10 01:55:00	8630330696303481321	1.00000	9.61987	11.88765	12.90779	12.62234	9.63607	0.65014	20.31730	92.90650	1.80239	90.57056
2018-05-10 01:56:00	3590433799317662022	1.00000	12.78458	7.77956	9.47286	8.64189	15.53734	54.42247	48.28640	32.16756	33.91517	68.59136
2018-05-10 01:57:00	8630330696303481321	0.00000	11.43733	6.96614	9.11664	7.22477	10.68683	6.18267	35.14438	48.08249	1.36812	12.38235
2018-05-10 01:58:00	3590433799317662345	1.00000	8.51863	11.06553	11.75339	13.69333	5.95459	48.92258	34.85258	25.50546	67.10433	26.04136
2018-05-10 01:59:00	863033069630348685	0.00000	7.72437	11.24944	9.73491	16.23110	6.98070	72.66790	84.47463	68.27938	89.99798	81.93135
2018-05-10 02:00:00	359043379931766379	0.00000	12.80110	12.18909	11.07882	10.03863	7.03986	49.44826	71.39803	12.30127	74.52155	99.89015
2018-05-10 02:01:00	3590433799317661883	1.00000	7.16972	13.02090	11.87090	12.58957	6.15788	72.90120	59.97700	54.52180	78.08279	54.56197
2018-05-10 02:02:00	8630330696303481990	0.00000	9.28451	11.26921	14.26741	12.34922	10.79654	34.75438	83.56214	26.58444	31.63544	60.04200
2018-05-10 02:03:00	8630330696303481438	1.00000	8.11706	15.42586	12.94231	14.31969	9.56775	75.33003	58.86224	73.50156	91.28211	10.75201
2018-05-10 02:04:00	3590433799317661164	0.00000	9.80549	9.01116	8.22992	11.36476	6.60118	27.53170	38.23290	45.95834	61.76289	97.79313
2018-05-10 02:05:00	8630330696303482196	1.00000	13.60358	9.85832	8.33715	11.19954	12.59802	33.81185	62.19788	68.60352	24.51075	51.70802
2018-05-10 02:06:00	8630330696303482204	1.00000	9.53105	12.26524	13.72698	12.76523	8.59202	20.56530	91.01098	44.95095	54.97452	23.31113
2018-05-10 02:07:00	359043379931766965	0.00000	13.14687	10.23951	8.93685	11.29499	14.68225	96.16514	57.56244	7.19925	30.42652	46.20340
2018-05-10 02:08:00	3590433799317661446	0.00000	11.62125	10.17062	9.04132	7.33407	7.77070	61.04750	71.94149	21.01653	27.11375	93.83683
2018-05-10 02:09:00	3590433799317661446	1.00000	15.09470	15.99546	7.79604	11.19704	10.36675	91.79207	6.09111	14.43480	92.82375	8.69449
2018-05-10 02:10:00	3590433799317661628	1.00000	8.57151	11.79212	11.47532	11.17011	5.04486	84.00236	83.68483	37.34360	57.14742	88.96213
2018-05-10 02:11:00	8630330696303481784	0.00000	9.84501	9.63314	11.19680	13.29260	8.67541	50.51157	40.86030	90.84761	49.58580	4.63123
2018-05-10 02:12:00	3590433799317661842	1.00000	11.47168	11.40432	9.59709	15.54972	9.62010	13.05052	88.67114	98.18473	27.77609	32.10850
2018-05-10 02:13:00	3590433799317661610	0.00000	11.08480	8.44029	7.85722	6.94000	9.93511	86.80094	99.05834	18.66280	74.75024	76.50454
2018-05-10 02:14:00	3590433799317661610	1.00000	11.70093	12.66406	10.96518	13.47019	10.66904	71.63957	79.64675	67.74504	49.86857	25.13300
2018-05-10 02:15:00	3590433799317661107	0.00000	15.22636	11.09076	9.68212	11.78012	5.85819	48.36699	95.09438	61.14315	91.84712	57.90835
2018-05-10 02:16:00	359043379931766627	1.00000	9.71855	13.03130	14.38213	12.71022	9.13670	62.99478	24.74871	65.41177	50.65272	68.18355
2018-05-10 02:17:00	3590433799317661065	1.00000	11.53355	10.91311	10.34519	14.69754	12.90407	18.72118	64.44741	12.31224	11.77459	25.70796
2018-05-10 02:18:00	3590433799317661438	1.00000	12.43542	14.60931	7.46736	12.01718	11.18710	64.25984	72.70399	51.68332	62.93824	82.42223
2018-05-10 02:19:00	359043379931766437	0.00000	7.43301	9.60904	8.90497	16.93912	6.71411	99.21988	27.43410	9.84436	74.41820	0.33095
2018-05-10 02:20:00	8630330696303481453	1.00000	9.95030	10.23307	8.68810	14.43046	13.74964	71.88377	61.98389	10.28662	4.28802	81.67653
2018-05-10 02:21:00	8630330696303481800	1.00000	15.95396	14.94134	2.69408	9.78696	12.05234	14.90844	12.59448	28.49450	86.93526	41.86062
2018-05-10 02:22:00	8630330696303482493	1.00000	10.70946	9.62604	13.12106	16.57874	11.01104	17.22554	95.90908	75.80780	72.90834	18.08813
2018-05-10 02:23:00	359043379931766023	1.00000	10.49011	11.08747	13.64777	15.78050	13.03977	99.73581	14.13940	2.52729	82.23578	45.08956
2018-05-10 02:24:00	863033069630348487	1.00000	9.14753	12.56728	13.10809	12.30776	6.56068	99.24029	68.80171	3.30149	22.45537	49.28045
2018-05-10 02:25:00	8630330696303482204	1.00000	7.34795	14.13651	14.71758	13.68962	5.83727	40.43492	3.50905	31.06261	89.32622	66.28384
2018-05-10 02:26:00	359043379931766486	1.00000	10.23517	8.47565	12.04246	15.42735	12.24788	50.56690	71.28676	19.27758	20.72459	43.04109
2018-05-10 02:27:00	8630330696303481040	1.00000	12.09511	11.91633	6.87598	13.57937	10.70965	68.30205	64.80474	92.29213	43.34981	95.07038
2018-05-10 02:28:00	8630330696303482154	1.00000	11.81613	13.45232	7.61128	13.38903	11.99358	93.51764	10.15517	0.28750	12.60399	26.00649
2018-05-10 02:29:00	8630330696303481552	0.00000	9.94203	12.06477	9.14275	13.91193	7.14001	34.55156	26.28203	97.02167	58.58369	93.30891
2018-05-10 02:30:00	8630330696303482246	0.00000	14.76620	5.88152	6.01241	8.27525	10.55228	4.57822	49.62740	64.43252	92.48883	62.72813
2018-05-10 02:31:00	8630330696303481040	0.00000	15.31408	10.19755	13.42060	12.15026	9.26341	10.07416	11.33833	32.30054	39.39032	47.85680
2018-05-10 02:32:00	3590433799317662394	0.00000	11.91111	13.20723	12.21178	12.67790	7.34676	77.53561	86.81571	46.20360	51.78569	0.64269
2018-05-10 02:33:00	3590433799317661859	0.00000	11.58051	9.92033	8.42791	9.72826	8.94287	91.95281	56.52691	53.23068	54.49843	86.82842
2018-05-10 02:34:00	8630330696303481107	0.00000	6.78858	9.88857	7.94647	11.67707	10.26861	77.71548	55.44179	35.87105	57.98326	40.21700
2018-05-10 02:35:00	8630330696303482246	0.00000	9.17753	7.25418	9.40417	10.78485	8.92383	59.32534	20.95048	18.75940	44.26107	29.56114
2018-05-10 02:36:00	863033069630348610	1.00000	12.16796	12.26243	10.18485	16.01831	11.04055	53.11870	43.86425	52.07903	4.65601	93.34075
2018-05-10 02:37:00	863033069630348792	1.00000	8.29081	12.17937	13.24856	11.45992	10.40383	14.03248	14.35845	51.62564	58.05567	30.83039
2018-05-10 02:38:00	8630330696303481321	1.00000	10.66262	9.61385	9.67469	13.46179	13.07241	43.91710	59.02034	50.26817	17.93518	73.76683
2018-05-10 02:39:00	8630330696303482337	1.00000	8.20866	9.83065	11.06814	11.43930	3.31887	32.40009	28.55589	56.38715	57.29825	39.71724
2018-05-10 02:40:00	863033069630348420	1.00000	14.29666	12.91354	6.54712	8.35385	11.86708	90.65441	78.55471	24.14150	68.25106	81.53803
2018-05-10 02:41:00	359043379931766239	1.00000	9.70979	12.18614	11.38685	14.52695	10.57676	53.88176	54.84519	77.33672	92.63943	26.12707
2018-05-10 02:42:00	8630330696303481008	1.00000	16.44850	15.20061	9.49112	10.03570	8.08936	27.84896	40.47926	11.09458	36.72556	57.17636
2018-05-10 02:43:00	3590433799317662485	1.00000	13.22128	10.14053	8.46163	8.61522	9.42133	33.84104	34.19907	99.39078	87.79846	7.89965
2018-05-10 02:44:00	8630330696303481115	1.00000	9.80309	11.62583	10.53744	13.96050	8.84530	29.81765	30.56927	46.11936	66.11155	47.13179
2018-05-10 02:45:00	3590433799317662436	1.00000	8.13324	14.27086	12.70143	12.55341	6.67524	7.62787	42.94485	90.42246	67.46459	60.32214
2018-05-10 02:46:00	359043379931766353	1.00000	12.48320	10.51180	9.53738	11.35906	10.03382	40.69124	16.22257	67.30892	85.63147	80.87545
2018-05-10 02:47:00	8630330696303481404	1.00000	10.77106	11.36880	10.75604	12.50062	9.85492	74.25260	97.92801	11.25417	95.91537	64.34330
2018-05-10 02:48:00	3590433799317661545	1.00000	11.16129	8.85581	7.23853	11.99935	15.45175	56.81346	41.67088	61.81283	23.97076	29.74829
2018-05-10 02:49:00	8630330696303481214	0.00000	13.42385	13.30795	9.88921	6.98225	7.48351	94.42766	31.79521	17.40493	67.65546	27.51598
2018-05-10 02:50:00	3590433799317661131	1.00000	13.27926	11.52544	9.05281	12.69672	12.07311	85.24525	73.75870	65.88013	75.24054	74.71853
2018-05-10 02:51:00	8630330696303482089	1.00000	14.48052	13.24085	3.53638	10.76823	13.47372	85.43352	69.94026	94.56848	65.51025	65.14418
2018-05-10 02:52:00	3590433799317661255	1.00000	13.39824	12.44684	9.96015	12.80803	14.94114	62.58622	8.67185	44.56156	55.01792	20.38356
2018-05-10 02:53:00	3590433799317662428	1.00000	14.23544	15.88690	9.10209	8.31534	11.07478	26.19075	20.14537	79.06400	59.00595	55.61223
2018-05-10 02:54:00	863033069630348297	0.00000	9.73467	10.49222	9.68527	9.92290	10.10005	91.84023	29.48551	85.78081	67.02806	80.03142
2018-05-10 02:55:00	3590433799317661065	0.00000	5.50960	5.89261	10.81379	12.30870	10.99736	1.49052	93.55333	10.76150	80.02862	10.36320
2018-05-10 02:56:00	8630330696303482170	1.00000	12.42637	13.56807	6.23072	12.50704	12.69820	73.54284	57.43045	39.10056	21.02659	55.83641
2018-05-10 02:57:00	3590433799317661180	1.00000	14.48721	14.01433	5.13834	12.51311	13.68152	68.81065	23.24508	13.61237	96.38800	12.63372
2018-05-10 02:58:00	8630330696303481750	1.00000	9.96039	10.52620	11.73820	12.84375	12.48610	21.39884	24.18855	6.52707	37.23963	97.58664
2018-05-10 02:59:00	3590433799317662311	1.00000	9.07649	13.10423	8.22757	12.54171	14.67883	89.06991	87.37720	44.78898	60.83849	62.13071
2018-05-10 03:00:00	863033069630348701	1.00000	10.22174	14.82190	12.01154	13.23530	10.02498	70.16274	33.78989	5.87516	47.94936	69.67991
2018-05-10 03:01:00	3590433799317661958	1.00000	13.33535	11.14365	5.84146	12.39568	15.01855	38.61493	90.47106	48.46174	68.30198	94.90203
2018-05-10 03:02:00	863033069630348297	0.00000	13.25542	9.61225	11.07109	6.51612	8.32015	26.45082	9.83166	52.78537	20.48439	40.15958
2018-05-10 03:03:00	8630330696303481479	0.00000	11.13477	12.42578	6.97360	6.55659	0.63701	72.02919	20.87116	63.28459	82.27408	31.57098
2018-05-10 03:04:00	8630330696303482071	1.00000	10.87626	11.99218	9.05592	10.24976	12.10912	44.58244	12.68205	93.45884	95.48468	7.49899
2018-05-10 03:05:00	863033069630348065	0.00000	11.15056	11.90008	10.92507	12.42464	13.57790	80.67458	36.21950	26.22675	11.68792	83.10562
2018-05-10 03:06:00	863033069630348867	1.00000	8.18677	15.38943	14.62787	12.18526	8.97571	8.44630	65.22845	90.51681	79.01813	52.11443
2018-05-10 03:07:00	3590433799317661560	1.00000	13.28974	15.96407	6.75451	10.04364	10.48235	66.86029	85.87882	5.08541	34.17785	57.74574
2018-05-10 03:08:00	8630330696303482196	1.00000	13.58019	12.24071	8.41149	13.45481	12.03218	89.94692	48.85994	58.78735	42.37374	89.00287
2018-05-10 03:09:00	3590433799317661073	1.00000	12.91165	12.25989	9.87689	8.51261	9.87819	60.74424	32.64486	99.27314	44.05686	54.46643
2018-05-10 03:10:00	3590433799317662295	1.00000	7.95231	13.23314	11.32656	11.14322	7.58855	59.81390	85.51886	45.82006	12.25621	41.95505
2018-05-10 03:11:00	863033069630348073	1.00000	7.23861	9.72924	9.20189	11.65407	9.10944	73.28119	31.81161	59.48877	56.36436	54.21988
2018-05-10 03:12:00	8630330696303481669	1.00000	8.12411	10.40341	11.19380	13.20882	8.37594	89.23511	61.44954	11.54118	19.89833	45.07106
2018-05-10 03:13:00	863033069630348511	1.00000	12.84683	12.78726	7.65856	12.98961	10.87352	89.37037	69.23510	80.97056	46.66524	72.98248
2018-05-10 03:14:00	359043379931766742	1.00000	5.82729	15.05846	14.06570	10.28615	7.49767	53.16560	90.64062	1.90322	90.21727	20.58513
2018-05-10 03:15:00	359043379931766528	1.00000	14.79474	14.03482	8.32058	12.09558	9.00020	21.35443	13.01863	63.84672	10.85070	89.83677
2018-05-10 03:16:00	359043379931766775	1.00000	10.41164	8.29976	12.04778	13.94946	14.65932	88.33845	34.00124	62.62361	97.17501	99.09021
2018-05-10 03:17:00	3590433799317662287	1.00000	14.24568	13.54980	3.96769	12.40389	10.05447	85.62976	51.85940	4.01890	63.38287	71.69411
2018-05-10 03:18:00	863033069630348537	1.00000	10.44280	8.16672	9.52353	11.20380	6.34515	59.42670	3.99406	62.01244	12.99671	0.63001
