latitude	longitude	store_name	code	location	imei
43.62558	13.39954	Falconara Marittima	IT	Europe/Rome	863033069630348115
-8.73508	24.99798	Kamina	CD	Africa/Lubumbashi	3590433799317661206
40.87363	14.34085	Volla	IT	Europe/Rome	8630330696303481974
8.48714	-13.2356	Freetown	SL	Africa/Freetown	359043379931766676
51.40148	-1.32471	Newbury	GB	Europe/London	863033069630348719
33.44872	-86.78777	Vestavia Hills	US	America/Chicago	359043379931766924
-1.9487	30.4347	Rwamagana	RW	Africa/Kigali	8630330696303481750
32.57756	71.52847	Mianwali	PK	Asia/Karachi	8630330696303482188
-28.44917	-52.2	Marau	BR	America/Sao_Paulo	863033069630348669
33.72255	-116.37697	Palm Desert	US	America/Los_Angeles	863033069630348412
-21.205	-41.88778	Itaperuna	BR	America/Sao_Paulo	3590433799317661222
37.31309	40.74357	Mardin	TR	Europe/Istanbul	863033069630348578
43.67681	4.63031	Arles	FR	Europe/Paris	8630330696303481339
55.8736	85.4265	Yashkino	RU	Asia/Novokuznetsk	3590433799317662105
6.84019	79.87116	Dehiwala-Mount Lavinia	LK	Asia/Colombo	359043379931766601
56.56317	-2.58736	Arbroath	GB	Europe/London	3590433799317662162
23.0072	-82.4017	Boyeros	CU	America/Havana	359043379931766346
13.51825	99.95469	Damnoen Saduak	TH	Asia/Bangkok	863033069630348578
33.98154	-81.23621	Lexington	US	America/New_York	863033069630348685
51.24197	4.82313	Lille	BE	Europe/Brussels	3590433799317662071
7.65649	4.92235	Efon-Alaaye	NG	Africa/Lagos	3590433799317662196
45.75279	130.57211	Boli	CN	Asia/Shanghai	3590433799317661917
28.98002	77.70636	Meerut	IN	Asia/Kolkata	863033069630348222
48.15659	28.28489	Soroca	MD	Europe/Chisinau	3590433799317662444
7.50251	5.06258	Igbara-Odo	NG	Africa/Lagos	3590433799317662444
32.50611	120.14278	Jiangyan	CN	Asia/Shanghai	863033069630348230
41.80753	-87.65644	New City	US	America/Chicago	8630330696303481404
56.11281	69.49015	Ishim	RU	Asia/Yekaterinburg	863033069630348339
43.78956	7.60872	Ventimiglia	IT	Europe/Rome	8630330696303481180
40.49748	44.7662	Hrazdan	AM	Asia/Yerevan	3590433799317662170
16.0438	120.4861	Manaoag	PH	Asia/Manila	3590433799317661578
17.06542	-96.72365	Oaxaca	MX	America/Mexico_City	3590433799317662063
57.14369	-2.09814	Aberdeen	GB	Europe/London	3590433799317661750
0.76755	24.43973	Yangambi	CD	Africa/Lubumbashi	359043379931766593
50.64336	7.2278	Bad Honnef	DE	Europe/Berlin	8630330696303481404
47.76232	-122.2054	Bothell	US	America/Los_Angeles	863033069630348347
-14.66463	-52.35558	Nova Xavantina	BR	America/Cuiaba	3590433799317661214
12.12278	-61.62498	Grenville	GD	America/Grenada	359043379931766882
42.64685	-5.55835	Villaquilambre	ES	Europe/Madrid	8630330696303481461
43.54072	-116.56346	Nampa	US	America/Boise	359043379931766403
0.03813	36.36339	Nyahururu	KE	Africa/Nairobi	359043379931766726
59.80917	30.38167	Shushary	RU	Europe/Moscow	863033069630348958
-23.7975	-48.59278	Buri	BR	America/Sao_Paulo	359043379931766577
0.51667	101.44167	Pekanbaru	ID	Asia/Jakarta	8630330696303481180
45.53069	9.40531	Gorgonzola	IT	Europe/Rome	359043379931766106
-24.19436	29.00974	Mokopane	ZA	Africa/Johannesburg	3590433799317661685
13.70167	-89.10944	Ilopango	SV	America/El_Salvador	863033069630348644
-1.63333	13.58357	Franceville	GA	Africa/Libreville	3590433799317662139
33.03699	-117.29198	Encinitas	US	America/Los_Angeles	8630330696303481396
53.77166	38.12408	Bogoroditsk	RU	Europe/Moscow	8630330696303481941
48.06919	11.37703	Gauting	DE	Europe/Berlin	863033069630348859
0.03813	36.36339	Nyahururu	KE	Africa/Nairobi	3590433799317662063
20.14298	-77.43532	Media Luna	CU	America/Havana	3590433799317662196
61.78491	34.34691	Petrozavodsk	RU	Europe/Moscow	8630330696303481974
38.54491	-121.74052	Davis	US	America/Los_Angeles	8630330696303481446
23.15678	-81.24441	Varadero	CU	America/Havana	8630330696303482246
22.49396	-105.36369	Acaponeta	MX	America/Mazatlan	3590433799317662048
42.24113	-88.3162	Crystal Lake	US	America/Chicago	863033069630348123
-14.66463	-52.35558	Nova Xavantina	BR	America/Cuiaba	3590433799317662352
57.14369	-2.09814	Aberdeen	GB	Europe/London	3590433799317661610
41.8542	-87.66561	Lower West Side	US	America/Chicago	8630330696303482295
43.61062	-72.97261	Rutland	US	America/New_York	8630330696303481610
-20.88231	55.4504	Saint-Denis	RE	Indian/Reunion	359043379931766189
47.64995	-117.23991	Opportunity	US	America/Los_Angeles	863033069630348305
51.955	5.22778	Culemborg	NL	Europe/Amsterdam	863033069630348693
58.7002	59.4839	Kachkanar	RU	Asia/Yekaterinburg	8630330696303481461
30.46907	70.96699	Kot Addu	PK	Asia/Karachi	863033069630348263
3.7278	98.6738	Labuhan Deli	ID	Asia/Jakarta	8630330696303482303
47.38093	-122.23484	Kent	US	America/Los_Angeles	3590433799317662014
27.34089	117.4831	Shaowu	CN	Asia/Shanghai	8630330696303482329
44.73941	-93.12577	Rosemount	US	America/Chicago	8630330696303482295
17.54907	82.85749	Elamanchili	IN	Asia/Kolkata	359043379931766726
32.35126	-95.30106	Tyler	US	America/Chicago	359043379931766395
40.94065	-73.99681	Dumont	US	America/New_York	8630330696303482154
13.70167	-89.10944	Ilopango	SV	America/El_Salvador	359043379931766643
41.48199	-81.79819	Lakewood	US	America/New_York	863033069630348016
41.8542	-87.66561	Lower West Side	US	America/Chicago	359043379931766759
48.8765	2.18967	Rueil-Malmaison	FR	Europe/Paris	3590433799317661065
34.06635	-84.67837	Acworth	US	America/New_York	8630330696303482220
43.61058	1.33467	Colomiers	FR	Europe/Paris	359043379931766395
43.2907	5.4384	Marseille 11	FR	Europe/Paris	863033069630348651
4.92675	6.26764	Yenagoa	NG	Africa/Lagos	863033069630348909
29.38242	70.91106	Alipur	PK	Asia/Karachi	3590433799317661073
40.5576	-74.28459	Woodbridge	US	America/New_York	3590433799317661164
33.92866	-6.90656	Temara	MA	Africa/Casablanca	359043379931766072
-23.85972	35.34722	Maxixe	MZ	Africa/Maputo	863033069630348602
37.58105	29.26639	Serinhisar	TR	Europe/Istanbul	863033069630348818
39.08367	-84.50855	Covington	US	America/New_York	359043379931766361
52.57583	6.61944	Hardenberg	NL	Europe/Amsterdam	8630330696303482162
27.76056	-15.58602	Maspalomas	ES	Atlantic/Canary	8630330696303481396
41.47892	-87.45476	Schererville	US	America/Chicago	3590433799317662261
52.21099	7.02238	Gronau	DE	Europe/Berlin	3590433799317662345
9.15093	-79.62098	Chilibre	PA	America/Panama	8630330696303481446
41.27621	-72.86843	East Haven	US	America/New_York	8630330696303481362
31.96258	73.97117	Naushahra Virkan	PK	Asia/Karachi	8630330696303481123
25.92127	86.79271	Madhipura	IN	Asia/Kolkata	3590433799317661131
55.39485	43.83992	Arzamas	RU	Europe/Moscow	8630330696303482394
40.92298	14.30935	Afragola	IT	Europe/Rome	8630330696303482022
45.49428	-122.86705	Aloha	US	America/Los_Angeles	8630330696303481131
48.98693	2.44892	Gonesse	FR	Europe/Paris	3590433799317662071
53.51684	-113.3187	Sherwood Park	CA	America/Edmonton	8630330696303481339
44.35056	142.45778	Nayoro	JP	Asia/Tokyo	3590433799317661073
45.73333	4.91667	Bron	FR	Europe/Paris	8630330696303481222
34.95303	-120.43572	Santa Maria	US	America/Los_Angeles	3590433799317661834
53.53333	-7.35	An Muileann gCearr	IE	Europe/Dublin	8630330696303482410
36.72544	3.55665	Thenia	DZ	Africa/Algiers	8630330696303482279
34.95303	-120.43572	Santa Maria	US	America/Los_Angeles	3590433799317661651
45.49428	-122.86705	Aloha	US	America/Los_Angeles	863033069630348107
26.2649	81.54855	Jais	IN	Asia/Kolkata	359043379931766155
34.06635	-84.67837	Acworth	US	America/New_York	8630330696303482485
36	139.55722	Okegawa	JP	Asia/Tokyo	3590433799317662485
39.96348	-4.83076	Talavera de la Reina	ES	Europe/Madrid	863033069630348438
40.2737	-76.88442	Harrisburg	US	America/New_York	863033069630348008
36.61954	4.08282	Beni Douala	DZ	Africa/Algiers	8630330696303481842
36.46917	10.78222	Beni Khiar	TN	Africa/Tunis	863033069630348958
27.76056	-15.58602	Maspalomas	ES	Atlantic/Canary	8630330696303481834
8.79577	-75.69947	San Carlos	CO	America/Bogota	8630330696303482428
51.12794	4.21372	Temse	BE	Europe/Brussels	863033069630348669
14.67751	-60.94228	Le Robert	MQ	America/Martinique	8630330696303482378
14.62578	121.12251	Antipolo	PH	Asia/Manila	3590433799317661958
48.77275	5.16108	Bar-le-Duc	FR	Europe/Paris	3590433799317661024
24.41288	76.56719	Aklera	IN	Asia/Kolkata	359043379931766890
40.72816	-74.07764	Jersey City	US	America/New_York	863033069630348313
26.44931	91.61356	Rangia	IN	Asia/Kolkata	863033069630348495
33.41012	-91.06177	Greenville	US	America/Chicago	8630330696303481818
28.15112	-82.46148	Lutz	US	America/New_York	3590433799317662451
36.20389	127.08472	Nonsan	KR	Asia/Seoul	3590433799317662188
50.80019	7.20769	Siegburg	DE	Europe/Berlin	3590433799317661586
-24.19436	29.00974	Mokopane	ZA	Africa/Johannesburg	863033069630348107
28.88162	120.03308	Guli	CN	Asia/Shanghai	3590433799317661578
20.88197	85.83334	Bhuban	IN	Asia/Kolkata	8630330696303482188
45.47885	133.42825	Lesozavodsk	RU	Asia/Vladivostok	3590433799317661008
42.55308	-87.93341	Pleasant Prairie	US	America/Chicago	3590433799317662246
23.07492	88.28637	Pandua	IN	Asia/Kolkata	359043379931766601
40.93333	73	Jalal-Abad	KG	Asia/Bishkek	359043379931766569
-54.8	-68.3	Ushuaia	AR	America/Argentina/Ushuaia	8630330696303481602
40.72586	8.55552	Sassari	IT	Europe/Rome	3590433799317661859
50.23019	8.77155	Karben	DE	Europe/Berlin	8630330696303482212
6.46838	-73.26022	Socorro	CO	America/Bogota	863033069630348842
51.14942	15.00835	Zgorzelec	PL	Europe/Warsaw	3590433799317661826
40.94065	-73.99681	Dumont	US	America/New_York	3590433799317661297
20.88953	-156.47432	Kahului	US	Pacific/Honolulu	359043379931766437
53.83333	-2.98333	Poulton-le-Fylde	GB	Europe/London	3590433799317661974
-27.76952	30.79165	Vryheid	ZA	Africa/Johannesburg	3590433799317661388
-34.88422	150.60036	Nowra	AU	Australia/Sydney	3590433799317662196
-30.60106	-71.19901	Ovalle	CL	America/Santiago	3590433799317662246
20.22816	-103.5687	Zacoalco de Torres	MX	America/Mexico_City	8630330696303481982
28.15112	-82.46148	Lutz	US	America/New_York	359043379931766726
53.37596	51.3452	Otradnyy	RU	Europe/Samara	8630330696303481321
9.535	-13.68778	Camayenne	GN	Africa/Conakry	3590433799317661503
25.87972	-97.50417	Heroica Matamoros	MX	America/Matamoros	863033069630348982
-6.91806	106.92667	Sukabumi	ID	Asia/Jakarta	863033069630348388
23.29549	113.82465	Licheng	CN	Asia/Shanghai	8630330696303481347
48.79325	2.29275	Fontenay-aux-Roses	FR	Europe/Paris	8630330696303482337
-4.83	29.65806	Mwandiga	TZ	Africa/Dar_es_Salaam	8630330696303481651
35	136.51667	Komono	JP	Asia/Tokyo	8630330696303482097
18.03496	-66.8499	Yauco	PR	America/Puerto_Rico	863033069630348701
25.92493	73.66633	Sojat	IN	Asia/Kolkata	863033069630348727
-27.50578	153.10236	Carindale	AU	Australia/Brisbane	863033069630348610
25.75728	75.37991	Deoli	IN	Asia/Kolkata	359043379931766312
15.48131	-86.57415	Olanchito	HN	America/Tegucigalpa	8630330696303481131
20.88197	85.83334	Bhuban	IN	Asia/Kolkata	863033069630348974
27.09978	-82.45426	Venice	US	America/New_York	8630330696303482030
-10.95817	-38.79084	Tucano	BR	America/Bahia	359043379931766817
55.67938	12.53463	Frederiksberg	DK	Europe/Copenhagen	863033069630348107
18.57677	-72.22625	Croix-des-Bouquets	HT	America/Port-au-Prince	863033069630348818
46.67535	5.55575	Lons-le-Saunier	FR	Europe/Paris	8630330696303481966
41.47892	-87.45476	Schererville	US	America/Chicago	3590433799317662162
53.6052	10.03988	Barmbek-Nord	DE	Europe/Berlin	8630330696303482063
24.05979	77.40858	Leteri	IN	Asia/Kolkata	359043379931766882
29.22254	79.5286	Haldwani	IN	Asia/Kolkata	3590433799317661578
26.11527	86.59509	Supaul	IN	Asia/Kolkata	8630330696303482055
35.95664	36.7138	Binnish	SY	Asia/Damascus	8630330696303481719
27.92333	118.53333	Pucheng	CN	Asia/Shanghai	8630330696303481362
-4.24444	-42.29444	Barras	BR	America/Fortaleza	3590433799317661222
52.47774	10.5511	Gifhorn	DE	Europe/Berlin	359043379931766338
-31.25033	-61.4867	Rafaela	AR	America/Argentina/Cordoba	359043379931766999
44.73941	-93.12577	Rosemount	US	America/Chicago	863033069630348537
50.23019	8.77155	Karben	DE	Europe/Berlin	3590433799317662477
34.63915	-120.45794	Lompoc	US	America/Los_Angeles	359043379931766890
0.49113	29.47306	Beni	CD	Africa/Lubumbashi	3590433799317661982
-3.20333	-52.20639	Altamira	BR	America/Santarem	3590433799317661404
38.68712	-4.10734	Puertollano	ES	Europe/Madrid	3590433799317661180
17.94979	-94.91386	Acayucan	MX	America/Mexico_City	3590433799317661594
48.86667	2.08333	Marly-le-Roi	FR	Europe/Paris	8630330696303481248
40.92298	14.30935	Afragola	IT	Europe/Rome	863033069630348925
51.168	7.973	Finnentrop	DE	Europe/Berlin	863033069630348511
9.3337	122.8637	Santa Catalina	PH	Asia/Manila	3590433799317661115
50.80904	8.77069	Marburg an der Lahn	DE	Europe/Berlin	359043379931766478
-21.44345	-65.71875	Tupiza	BO	America/La_Paz	359043379931766825
45.99194	29.41824	Artsyz	UA	Europe/Kyiv	863033069630348503
42.93369	-72.27814	Keene	US	America/New_York	3590433799317661503
53.53395	33.72798	Zhukovka	RU	Europe/Moscow	359043379931766452
40.78206	72.34424	Andijon	UZ	Asia/Tashkent	3590433799317662279
40.72586	8.55552	Sassari	IT	Europe/Rome	359043379931766833
24.41288	76.56719	Aklera	IN	Asia/Kolkata	8630330696303481826
44.27804	-88.27205	Kaukauna	US	America/Chicago	3590433799317661669
-4.83	29.65806	Mwandiga	TZ	Africa/Dar_es_Salaam	3590433799317661768
-7.60361	37.00438	Kidodi	TZ	Africa/Dar_es_Salaam	359043379931766346
33.86419	48.26258	Aleshtar	IR	Asia/Tehran	8630330696303482352
36.21544	65.93249	Sar-e Pul	AF	Asia/Kabul	8630330696303482345
-7.60361	37.00438	Kidodi	TZ	Africa/Dar_es_Salaam	863033069630348354
28.90054	-81.26367	Deltona	US	America/New_York	863033069630348347
35.74788	-95.36969	Muskogee	US	America/Chicago	863033069630348503
15.5439	73.7553	Calangute	IN	Asia/Kolkata	8630330696303482022
39.45621	-77.96389	Martinsburg	US	America/New_York	8630330696303482089
6.15038	6.83042	Nkpor	NG	Africa/Lagos	8630330696303481446
-1.26753	116.82887	Balikpapan	ID	Asia/Makassar	863033069630348164
22.88783	84.13864	Jashpurnagar	IN	Asia/Kolkata	3590433799317661305
32.50611	120.14278	Jiangyan	CN	Asia/Shanghai	3590433799317662303
6.46838	-73.26022	Socorro	CO	America/Bogota	3590433799317662253
32.61603	44.02488	Karbala	IQ	Asia/Baghdad	8630330696303481131
53.59337	9.47629	Stade	DE	Europe/Berlin	8630330696303481891
29.84576	-90.10674	Estelle	US	America/Chicago	863033069630348974
34.14251	-118.25508	Glendale	US	America/Los_Angeles	3590433799317661305
7.65649	4.92235	Efon-Alaaye	NG	Africa/Lagos	8630330696303482220
34.56861	105.89333	Beidao	CN	Asia/Shanghai	359043379931766023
33.52253	-117.70755	Laguna Niguel	US	America/Los_Angeles	3590433799317662378
57.30185	39.85331	Gavrilov-Yam	RU	Europe/Moscow	8630330696303481883
31.78336	35.23388	East Jerusalem	PS	Asia/Hebron	8630330696303481016
19.32932	-98.1664	Contla	MX	America/Mexico_City	8630330696303481859
13.8196	100.04427	Nakhon Pathom	TH	Asia/Bangkok	863033069630348677
31.28092	74.85849	Patti	IN	Asia/Kolkata	8630330696303481685
3.7278	98.6738	Labuhan Deli	ID	Asia/Jakarta	8630330696303481875
45.53929	-122.38731	Troutdale	US	America/Los_Angeles	359043379931766833
37.49223	15.07041	Catania	IT	Europe/Rome	359043379931766031
25.66795	85.83636	Dalsingh Sarai	IN	Asia/Kolkata	3590433799317661891
0.51667	101.44167	Pekanbaru	ID	Asia/Jakarta	8630330696303481610
33.03699	-117.29198	Encinitas	US	America/Los_Angeles	3590433799317662014
10.31672	123.89071	Cebu City	PH	Asia/Manila	359043379931766866
54.58048	16.86194	Ustka	PL	Europe/Warsaw	8630330696303481065
54.39304	53.26023	Bavly	RU	Europe/Moscow	3590433799317661941
-32.45242	-71.23106	La Ligua	CL	America/Santiago	8630330696303482394
14.0823	98.19151	Dawei	MM	Asia/Yangon	359043379931766726
43.83125	5.03586	Cavaillon	FR	Europe/Paris	863033069630348339
15.72892	120.57224	Burgos	PH	Asia/Manila	3590433799317661719
42.62833	20.89389	Glogovac	XK	Europe/Belgrade	359043379931766429
10.20898	123.758	Naga	PH	Asia/Manila	3590433799317662329
-6.8048	110.8405	Kudus	ID	Asia/Jakarta	863033069630348198
-25.42944	-50.00639	Palmeira	BR	America/Sao_Paulo	3590433799317661909
32.61603	44.02488	Karbala	IQ	Asia/Baghdad	863033069630348230
-29.2975	-51.50361	Carlos Barbosa	BR	America/Sao_Paulo	863033069630348966
49.65186	26.97253	Krasyliv	UA	Europe/Kyiv	8630330696303482147
2.2139	102.3278	Kampung Ayer Molek	MY	Asia/Kuala_Lumpur	8630330696303481693
41.09246	45.36561	Qazax	AZ	Asia/Baku	8630330696303481339
45.35	126.28333	Shuangcheng	CN	Asia/Shanghai	3590433799317662238
44.31771	9.32241	Chiavari	IT	Europe/Rome	863033069630348149
17.54907	82.85749	Elamanchili	IN	Asia/Kolkata	863033069630348206
30.5427	-97.54667	Hutto	US	America/Chicago	8630330696303481230
-12.91667	-39.25	Muritiba	BR	America/Bahia	3590433799317661446
43.2907	5.4384	Marseille 11	FR	Europe/Paris	3590433799317661032
41.50343	-74.01042	Newburgh	US	America/New_York	359043379931766791
0.76755	24.43973	Yangambi	CD	Africa/Lubumbashi	8630330696303481297
47.38093	-122.23484	Kent	US	America/Los_Angeles	3590433799317661685
38.96667	-0.18333	Gandia	ES	Europe/Madrid	8630330696303482170
-30.60106	-71.19901	Ovalle	CL	America/Santiago	3590433799317661669
-28.44917	-52.2	Marau	BR	America/Sao_Paulo	8630330696303481719
36.61954	4.08282	Beni Douala	DZ	Africa/Algiers	3590433799317662311
42.4251	-71.06616	Malden	US	America/New_York	359043379931766759
41.75338	-86.11084	Granger	US	America/Indiana/Indianapolis	359043379931766767
40.68066	-73.47429	Massapequa	US	America/New_York	3590433799317661289
41.92361	20.91361	Bogovinje	MK	Europe/Skopje	3590433799317661867
51.95838	4.47124	Schiebroek	NL	Europe/Amsterdam	863033069630348057
35.8	137.23333	Gero	JP	Asia/Tokyo	863033069630348347
-38.65333	178.00417	Gisborne	NZ	Pacific/Auckland	3590433799317661545
41.09246	45.36561	Qazax	AZ	Asia/Baku	863033069630348693
3.31332	117.59152	Tarakan	ID	Asia/Makassar	863033069630348073
30.75545	20.22625	Ajdabiya	LY	Africa/Tripoli	8630330696303481354
-37.9	145.18333	Wheelers Hill	AU	Australia/Melbourne	3590433799317662113
57.30185	39.85331	Gavrilov-Yam	RU	Europe/Moscow	3590433799317661669
43.4125	23.225	Montana	BG	Europe/Sofia	359043379931766783
39.32288	-76.72803	Woodlawn	US	America/New_York	863033069630348487
41.55815	-73.0515	Waterbury	US	America/New_York	3590433799317661453
28.92694	78.23456	Bachhraon	IN	Asia/Kolkata	8630330696303482493
45.40008	-73.58248	Sainte-Catherine	CA	America/Toronto	863033069630348230
53.49389	-1.29243	Mexborough	GB	Europe/London	8630330696303481933
42.93369	-72.27814	Keene	US	America/New_York	863033069630348826
-37.32167	-59.13316	Tandil	AR	America/Argentina/Buenos_Aires	3590433799317662097
35.06544	1.04945	Frenda	DZ	Africa/Algiers	359043379931766429
33.44872	-86.78777	Vestavia Hills	US	America/Chicago	863033069630348255
-21.205	-41.88778	Itaperuna	BR	America/Sao_Paulo	863033069630348669
41.09822	120.74792	Nanpiao	CN	Asia/Shanghai	8630330696303481412
-7.01833	107.60389	Pameungpeuk	ID	Asia/Jakarta	359043379931766445
37.08819	-8.2503	Albufeira	PT	Europe/Lisbon	359043379931766437
6.15038	6.83042	Nkpor	NG	Africa/Lagos	8630330696303482485
16.0438	120.4861	Manaoag	PH	Asia/Manila	863033069630348578
38.06084	-97.92977	Hutchinson	US	America/Chicago	8630330696303482485
35.05266	-78.87836	Fayetteville	US	America/New_York	3590433799317662196
5.20856	-74.73584	Honda	CO	America/Bogota	8630330696303481545
39.45621	-77.96389	Martinsburg	US	America/New_York	3590433799317661180
41.15612	1.10687	Reus	ES	Europe/Madrid	8630330696303481115
37.74615	-25.66689	Ponta Delgada	PT	Atlantic/Azores	359043379931766288
56.85836	35.90057	Tver	RU	Europe/Moscow	3590433799317661909
37.74615	-25.66689	Ponta Delgada	PT	Atlantic/Azores	3590433799317661362
65.93381	111.4834	Aykhal	RU	Asia/Yakutsk	3590433799317661271
51.38673	0.30367	Hartley	GB	Europe/London	3590433799317661586
31.20176	29.91582	Alexandria	EG	Africa/Cairo	8630330696303481644
20.74122	-100.44843	Santa Rosa Jauregui	MX	America/Mexico_City	8630330696303481909
52.09	5.23333	Zeist	NL	Europe/Amsterdam	8630330696303481537
29.69221	72.54566	Hasilpur	PK	Asia/Karachi	3590433799317662154
43.1009	-75.23266	Utica	US	America/New_York	8630330696303482162
-21.42917	-45.94722	Alfenas	BR	America/Sao_Paulo	359043379931766999
33.44872	-86.78777	Vestavia Hills	US	America/Chicago	3590433799317661461
39.43534	-84.20299	Lebanon	US	America/New_York	863033069630348735
56.85836	35.90057	Tver	RU	Europe/Moscow	8630330696303481487
48.28259	9.72749	Ehingen	DE	Europe/Berlin	8630330696303481081
27.9247	78.40102	Chharra	IN	Asia/Kolkata	3590433799317661818
-19.32556	-41.25528	Resplendor	BR	America/Sao_Paulo	3590433799317662105
42.58342	-71.8023	Fitchburg	US	America/New_York	863033069630348479
47.05	15.46667	Sankt Peter	AT	Europe/Vienna	359043379931766908
41.55838	-81.56929	Collinwood	US	America/New_York	8630330696303482121
-28.24	-48.67028	Imbituba	BR	America/Sao_Paulo	359043379931766213
10.61285	12.19458	Biu	NG	Africa/Lagos	8630330696303481537
51.64316	-0.36053	Bushey	GB	Europe/London	863033069630348412
-4.06667	37.73333	Same	TZ	Africa/Dar_es_Salaam	3590433799317661248
41.14676	-73.49484	New Canaan	US	America/New_York	8630330696303481081
40.93121	-73.89875	Yonkers	US	America/New_York	8630330696303481214
13.70167	-89.10944	Ilopango	SV	America/El_Salvador	3590433799317662113
53.53395	33.72798	Zhukovka	RU	Europe/Moscow	3590433799317661925
35.06544	1.04945	Frenda	DZ	Africa/Algiers	8630330696303482485
-7.73379	113.69785	Besuki	ID	Asia/Jakarta	3590433799317661156
35.89972	14.51472	Valletta	MT	Europe/Malta	863033069630348263
-2.68333	33	Usagara	TZ	Africa/Dar_es_Salaam	8630330696303481412
38.91817	-78.19444	Front Royal	US	America/New_York	863033069630348727
-30.60106	-71.19901	Ovalle	CL	America/Santiago	359043379931766486
6.15038	6.83042	Nkpor	NG	Africa/Lagos	3590433799317662048
51.24197	4.82313	Lille	BE	Europe/Brussels	3590433799317661842
-21.42917	-45.94722	Alfenas	BR	America/Sao_Paulo	359043379931766858
6.15038	6.83042	Nkpor	NG	Africa/Lagos	8630330696303482329
40.98894	28.67582	Yakuplu	TR	Europe/Istanbul	359043379931766783
56.85836	35.90057	Tver	RU	Europe/Moscow	359043379931766353
35.74788	-95.36969	Muskogee	US	America/Chicago	3590433799317661214
-4.26613	15.28318	Brazzaville	CG	Africa/Brazzaville	8630330696303481636
50.56149	4.69889	Gembloux	BE	Europe/Brussels	8630330696303482071
-34.64966	-58.38341	Barracas	AR	America/Argentina/Buenos_Aires	863033069630348792
18.42745	-67.15407	Aguadilla	PR	America/Puerto_Rico	3590433799317662360
3.31332	117.59152	Tarakan	ID	Asia/Makassar	8630330696303482428
59.80917	30.38167	Shushary	RU	Europe/Moscow	863033069630348362
35.89972	14.51472	Valletta	MT	Europe/Malta	359043379931766775
55.38752	36.73307	Naro-Fominsk	RU	Europe/Moscow	8630330696303481099
41.20485	-8.33147	Paredes	PT	Europe/Lisbon	3590433799317661776
18.03496	-66.8499	Yauco	PR	America/Puerto_Rico	359043379931766965
-26.93366	29.24152	Standerton	ZA	Africa/Johannesburg	8630330696303481438
25.92493	73.66633	Sojat	IN	Asia/Kolkata	3590433799317662071
51.40944	46.04833	Privolzhskiy	RU	Europe/Saratov	8630330696303481792
53.43333	-7.95	Athlone	IE	Europe/Dublin	863033069630348057
40.60538	-73.75513	Far Rockaway	US	America/New_York	8630330696303481891
42.06166	-1.60452	Tudela	ES	Europe/Madrid	8630330696303481149
40.93121	-73.89875	Yonkers	US	America/New_York	3590433799317662469
51.78771	56.36091	Saraktash	RU	Asia/Yekaterinburg	359043379931766569
33.37526	74.3092	Rajaori	IN	Asia/Kolkata	359043379931766643
-2.90055	-79.00453	Cuenca	EC	America/Guayaquil	8630330696303482048
49.144482	15.006139	Jindřichův Hradec	CZ	Europe/Prague	8630330696303482295
-6.48167	106.85417	Cibinong	ID	Asia/Jakarta	8630330696303482162
35.74788	-95.36969	Muskogee	US	America/Chicago	8630330696303481867
-6.8	39.25	Magomeni	TZ	Africa/Dar_es_Salaam	863033069630348966
42.8334	-80.38297	Norfolk County	CA	America/Toronto	8630330696303481974
40.87329	14.43865	Somma Vesuviana	IT	Europe/Rome	8630330696303482220
34.25807	-88.70464	Tupelo	US	America/Chicago	3590433799317661974
50.20528	19.27498	Jaworzno	PL	Europe/Warsaw	8630330696303482063
48.90472	2.2469	La Garenne-Colombes	FR	Europe/Paris	359043379931766882
51.84819	1.26738	Walton-on-the-Naze	GB	Europe/London	359043379931766601
39.72943	-104.83192	Aurora	US	America/Denver	863033069630348800
36.33011	138.89585	Annaka	JP	Asia/Tokyo	8630330696303481131
3.11988	35.59642	Lodwar	KE	Africa/Nairobi	8630330696303482089
48.35693	10.98461	Friedberg	DE	Europe/Berlin	3590433799317661214
36.24624	139.07204	Fujioka	JP	Asia/Tokyo	863033069630348420
37.60876	-77.37331	Mechanicsville	US	America/New_York	8630330696303482386
32.87533	71.57118	Daud Khel	PK	Asia/Karachi	863033069630348800
40.67705	-73.89125	Cypress Hills	US	America/New_York	863033069630348206
41.9001	-71.08977	Taunton	US	America/New_York	8630330696303482378
39.72943	-104.83192	Aurora	US	America/Denver	3590433799317661875
50.56149	4.69889	Gembloux	BE	Europe/Brussels	8630330696303481370
51.19139	6.51352	Korschenbroich	DE	Europe/Berlin	8630330696303481040
41.29444	69.67639	Parkent	UZ	Asia/Tashkent	3590433799317662212
37.95143	-91.77127	Rolla	US	America/Chicago	8630330696303481818
48.98333	2.61667	Mitry-Mory	FR	Europe/Paris	3590433799317662097
49.03685	8.70745	Bretten	DE	Europe/Berlin	863033069630348750
43.61062	-72.97261	Rutland	US	America/New_York	3590433799317661826
-2.90055	-79.00453	Cuenca	EC	America/Guayaquil	3590433799317662089
45.79377	8.88104	Malnate	IT	Europe/Rome	3590433799317661909
31.84568	-102.36764	Odessa	US	America/Chicago	3590433799317661909
-6.25	38.66667	Mvomero	TZ	Africa/Dar_es_Salaam	359043379931766932
49.88307	-119.48568	Kelowna	CA	America/Vancouver	3590433799317661925
27.85	112.9	Xiangtan	CN	Asia/Shanghai	3590433799317662014
