ts	imei	mwra	p.android.chrome	p.android.documentsui	p.android.gm	p.system	p.android.packageinstaller	p.android.settings	p.android.externalstorage	p.android.gms	p.katana	p.browser.provider	p.dogalize	p.simulator	p.google	p.android.vending	p.inputmethod.latin	p.process.gapps	p.notifier	p.olauncher	p.gms.persistent	p.android.defcontainer
2018-05-12 01:38:00	3590433799317661941	1.00000	9.82970	10.00987	7.42316	10.91580	12.88559	10.19214	10.07121	48.86030	0.07961	61.08234	33.15278	48.06363	78.72797	50.26749	73.19556	8.76309	99.77572	61.43484	41.52734	80.69042
2018-05-12 01:39:00	8630330696303482188	1.00000	9.67161	7.71113	7.29766	10.00259	14.04530	14.79439	10.79707	41.86919	0.29304	31.58915	73.66378	58.62941	40.10732	38.24208	22.66806	78.12148	19.68647	82.59884	84.07445	18.06203
2018-05-12 01:40:00	359043379931766106	0.00000	9.57060	8.36516	7.19784	7.29788	11.00467	6.59590	9.39293	51.23544	0.21581	54.81239	56.23693	39.42685	55.88173	84.05699	50.45478	67.69604	64.05785	40.93484	27.41231	66.64426
2018-05-12 01:41:00	359043379931766098	0.00000	7.74528	11.31766	12.53054	13.08874	10.80913	12.07085	11.73182	41.94240	0.00251	63.36988	73.01317	47.50126	75.84343	60.18372	66.82503	81.18917	97.65954	66.19707	69.77345	90.28288
2018-05-12 01:42:00	8630330696303481040	1.00000	8.27257	9.17347	9.88723	7.83032	11.12676	11.40396	13.04355	49.73983	0.04496	72.92168	68.77990	59.48989	44.69302	4.15872	41.77178	42.68204	52.00297	84.02405	3.61394	23.13931
2018-05-12 01:43:00	8630330696303481172	0.00000	16.99920	12.99152	11.69040	14.55780	13.57544	13.74668	8.97106	35.30604	0.00422	78.45657	60.65991	47.00903	48.06458	17.66555	47.31882	11.24067	18.31837	40.66974	80.27083	35.73989
2018-05-12 01:44:00	8630330696303481685	0.00000	8.07415	10.80803	11.47350	13.28074	12.15454	15.44745	11.13660	23.44477	0.00164	46.43231	75.57903	34.91589	58.07873	63.25478	59.63178	50.02014	54.83175	89.88175	4.42438	81.33658
2018-05-12 01:45:00	3590433799317661909	0.00000	7.13914	10.93193	14.22942	10.66153	11.53062	13.49051	14.88242	35.94757	0.00055	63.23470	68.14149	22.63249	48.81758	42.76926	0.15429	17.32832	61.15227	21.99547	81.29973	53.53826
2018-05-12 01:46:00	3590433799317661271	1.00000	9.05051	10.34915	8.95891	7.72572	8.80765	10.58962	16.19977	59.47555	1.09832	51.50272	56.13292	46.22503	39.41121	97.71811	36.79307	81.28692	47.24571	42.91522	72.39687	2.90927
2018-05-12 01:47:00	8630330696303481669	1.00000	13.42881	8.65597	9.11925	9.98146	13.45462	11.85065	8.19347	54.03848	0.08548	71.83025	52.95050	46.66733	52.55554	51.89867	16.51709	61.39025	73.17128	96.25018	87.52735	1.10224
2018-05-12 01:48:00	8630330696303481230	1.00000	6.52697	12.12031	11.31639	11.22165	9.47309	13.94633	12.40300	40.36020	0.00351	64.26077	30.01049	32.75351	15.46820	20.24875	98.94346	93.43384	28.29560	65.12323	53.65426	15.13717
2018-05-12 01:49:00	3590433799317662170	1.00000	9.77418	9.29544	7.83424	6.00626	14.09664	8.88940	8.58558	44.26477	0.09804	19.01066	45.02098	23.04403	42.66918	96.42074	38.02907	26.75829	91.21414	54.66393	59.01712	97.06357
2018-05-12 01:50:00	8630330696303482006	0.00000	8.07832	14.09881	10.26896	12.76767	10.45111	14.14921	12.60769	48.85163	0.14987	68.90287	29.09774	30.72613	23.44476	12.32745	71.09536	40.39566	27.97629	76.94463	1.95556	90.68866
2018-05-12 01:51:00	3590433799317661032	0.00000	10.36999	10.90726	9.35702	9.75920	8.72074	9.75741	15.10212	51.80717	0.00077	42.06204	33.01620	39.45813	51.48412	39.08705	10.24188	70.98807	27.08929	0.08489	10.20653	85.29632
2018-05-12 01:52:00	8630330696303482378	1.00000	11.63146	9.28545	6.61211	8.60261	13.46949	14.90556	9.60778	56.54350	0.32431	27.73372	70.83456	38.82476	46.33026	38.88593	1.59107	25.53139	32.41406	90.91434	16.52666	21.55241
2018-05-12 01:53:00	863033069630348958	1.00000	10.80894	9.76629	11.13688	7.46992	14.82086	6.79379	8.84450	44.76696	0.06699	67.56095	61.53109	52.24198	38.52114	64.48477	86.21543	51.04989	87.70229	7.85880	52.98266	23.06553
2018-05-12 01:54:00	8630330696303482204	0.00000	10.31691	10.36312	9.90239	7.67143	11.06023	4.93183	9.45989	60.14369	0.05782	45.38046	59.37953	47.43182	11.49522	71.17832	10.66655	33.90167	23.44288	75.24401	34.69866	11.58609
2018-05-12 01:55:00	3590433799317662451	1.00000	8.40955	8.39453	8.61093	8.84362	13.60879	14.83738	14.71580	40.81987	0.64236	74.54797	54.75145	52.59790	53.98932	24.02076	50.38616	72.74427	14.75430	70.25226	40.33180	10.50375
2018-05-12 01:56:00	863033069630348677	0.00000	8.67594	10.51147	5.95121	12.34423	13.19138	9.78612	13.35731	56.94516	0.00192	37.14747	70.20283	40.12736	50.09309	47.68377	63.69486	49.87393	77.83409	62.51321	47.40810	63.82229
2018-05-12 01:57:00	8630330696303482139	1.00000	8.32882	7.27495	8.49915	6.95577	11.39773	13.87161	11.34415	46.11188	0.06690	60.38426	56.58796	29.51246	69.15063	67.91107	57.25033	12.15728	25.23018	17.53934	45.60020	21.94865
2018-05-12 01:58:00	3590433799317661529	1.00000	5.96807	5.96751	11.05853	9.32932	14.20409	15.26125	17.12091	51.83770	0.22496	62.41140	69.68314	69.04713	39.09266	5.44224	48.15556	78.56746	7.26668	23.94965	37.79994	50.74623
2018-05-12 01:59:00	3590433799317662238	1.00000	7.95687	7.07149	8.86265	8.53860	13.59487	14.13874	12.54976	46.93818	0.04081	37.14690	57.75255	31.52760	38.11815	71.60544	96.93933	48.20318	46.68456	61.85407	10.75795	52.52119
2018-05-12 02:00:00	8630330696303481511	1.00000	10.74441	9.74566	7.55497	7.28343	10.00168	13.02917	12.34537	17.96124	0.48820	22.45614	81.41797	54.51537	59.54950	49.29239	43.67786	61.78387	45.42072	49.18844	5.91768	55.42473
2018-05-12 02:01:00	3590433799317661370	1.00000	10.15336	10.28202	7.91580	9.41609	11.23319	11.60640	14.34504	57.99777	2.43374	62.04792	48.49591	56.64580	41.25783	34.62085	58.08242	19.43023	24.64405	51.57982	49.23694	56.58733
2018-05-12 02:02:00	863033069630348917	1.00000	15.19720	7.44335	8.32921	9.72790	12.50516	9.95386	7.45794	67.33168	0.09924	27.01112	58.62018	55.49516	38.08805	78.06889	1.15833	55.09740	48.60706	15.60285	82.00168	22.13304
2018-05-12 02:03:00	8630330696303481578	0.00000	7.92094	9.96648	5.15222	8.22311	13.34308	7.09898	15.46955	55.39591	0.01398	43.89885	50.59424	37.51992	60.78199	1.89278	39.79869	72.43601	30.88080	80.37178	77.94395	78.83068
2018-05-12 02:04:00	3590433799317662485	1.00000	8.16370	9.31700	11.58049	7.28764	11.23752	12.14722	13.56521	33.55858	0.00922	35.78188	35.62820	76.20701	48.95489	21.90679	35.00949	27.69123	60.96740	89.37627	93.06189	61.39704
2018-05-12 02:05:00	359043379931766023	0.00000	12.97029	10.98360	7.64406	13.84766	12.37184	12.74027	11.35600	43.20464	0.00359	42.58784	67.84853	72.33385	54.49489	4.98072	94.88481	73.53790	27.62546	31.44723	32.03433	20.36350
2018-05-12 02:06:00	359043379931766650	1.00000	9.94967	9.06889	8.59153	8.45457	10.44160	12.56199	11.73017	70.09772	0.16104	61.02687	34.05847	56.09812	66.41837	92.91285	34.78199	54.01497	75.24597	96.59668	87.75482	31.80049
2018-05-12 02:07:00	3590433799317662477	0.00000	7.53919	13.01807	10.53196	15.40321	10.79981	14.97479	13.41769	39.43715	0.36313	60.25302	42.41290	41.29173	50.31054	49.80526	30.99454	55.03851	83.60285	38.96372	79.52908	64.14806
2018-05-12 02:08:00	3590433799317662469	0.00000	10.84448	13.92844	9.91149	11.84271	13.04858	12.04343	12.06055	42.49193	0.01285	50.53795	60.60765	33.29047	54.94258	99.86515	16.30954	38.81353	90.25085	36.18473	34.42964	61.46228
2018-05-12 02:09:00	8630330696303481610	0.00000	11.99783	10.51124	5.85422	13.38392	12.53031	10.79865	10.10869	60.78206	0.02205	55.73537	49.96936	55.76405	37.12419	34.84963	55.51242	58.49282	6.98822	69.70614	46.08661	63.01194
2018-05-12 02:10:00	8630330696303482493	0.00000	7.79311	11.40349	14.82254	12.87335	13.51373	14.34769	10.39664	45.07178	0.00054	51.25168	51.70900	46.87338	60.94415	16.29963	6.31707	52.26240	83.85088	10.11321	64.53124	91.95416
2018-05-12 02:11:00	863033069630348511	1.00000	12.14875	7.26029	10.99358	7.81316	13.48124	2.38662	9.52734	32.56857	11.93644	44.08476	56.94155	17.44835	34.25277	84.41928	98.60304	82.87950	82.36101	91.62495	69.55757	5.14466
2018-05-12 02:12:00	863033069630348040	1.00000	8.82028	8.88150	9.52542	7.87342	11.73180	14.73139	9.83079	46.02293	0.00219	61.79234	15.23752	66.85766	18.37520	95.46866	72.26236	50.43403	67.54129	18.65859	89.87132	15.07890
2018-05-12 02:13:00	863033069630348982	1.00000	10.93012	8.76914	4.39454	11.52650	8.60612	9.51457	7.89638	50.08660	0.16225	55.98813	49.38136	47.43649	70.91015	90.08121	79.76085	75.38975	79.39796	43.74674	40.20498	48.29367
2018-05-12 02:14:00	3590433799317662352	1.00000	6.92485	8.58988	9.28243	10.61143	15.86707	16.10529	15.11256	37.60598	0.06556	57.32148	24.52291	37.93309	8.85620	47.75981	81.58935	25.12968	96.52214	29.99809	29.72121	35.59228
2018-05-12 02:15:00	8630330696303481073	0.00000	9.10743	12.78400	11.45913	12.60738	10.31147	13.31932	13.72088	27.63840	0.25245	57.71881	39.41522	48.14658	21.60028	11.30983	26.29692	12.11587	85.32948	18.84463	34.73036	50.60215
2018-05-12 02:16:00	863033069630348073	1.00000	8.79155	8.67478	7.60002	7.12736	10.97947	13.06604	13.88011	45.72628	0.76905	31.06466	44.76355	31.16578	29.43682	59.01928	82.15229	50.44844	36.59208	76.03880	21.74252	10.60075
2018-05-12 02:17:00	3590433799317661321	1.00000	9.69678	7.98022	6.30355	8.40110	11.53070	10.67179	10.64375	54.61270	0.37170	8.05131	52.52660	45.04619	63.67765	4.18074	39.10047	61.51478	2.22281	10.14999	87.10814	33.68585
2018-05-12 02:18:00	3590433799317662295	1.00000	9.38854	9.66884	7.44228	8.56760	12.21259	11.62299	12.56049	34.86107	0.14728	38.67545	43.87830	56.06189	59.01602	74.85917	99.27435	65.58854	53.84370	58.79155	18.45157	79.03359
2018-05-12 02:19:00	3590433799317662220	1.00000	10.99318	7.16889	6.45436	8.11126	11.83105	11.53463	7.52715	51.88038	0.02645	49.14976	57.24213	44.01582	42.00952	3.56768	50.49464	99.19109	44.08457	47.62986	53.94472	49.55582
2018-05-12 02:20:00	3590433799317662238	1.00000	10.82658	8.04990	8.62646	8.60389	12.95074	5.89763	9.93619	29.61035	1.40846	41.91634	19.75503	55.42311	54.51234	71.51353	55.04111	28.88625	87.72212	73.26866	5.97360	92.67031
2018-05-12 02:21:00	3590433799317661974	1.00000	11.37546	7.36658	6.62775	10.36746	13.22523	9.12411	9.42815	58.01800	0.02377	54.53043	27.25434	50.12867	48.19243	49.31137	99.47965	54.33215	5.24170	54.39362	0.57553	13.86023
2018-05-12 02:22:00	863033069630348073	1.00000	10.00602	7.59512	5.80421	5.65283	11.54741	8.43894	7.46561	54.73172	0.00484	54.71156	65.60076	29.20513	37.21863	60.31929	79.95502	11.37683	7.31588	45.74924	27.07271	7.32048
2018-05-12 02:23:00	8630330696303482329	1.00000	10.31425	9.32164	8.30118	7.18675	12.90828	7.93242	9.53271	65.52636	0.02706	46.79866	52.03098	45.70854	40.09697	4.54261	87.80370	4.34251	55.84999	56.00360	54.31844	48.34648
2018-05-12 02:24:00	359043379931766023	1.00000	10.07813	7.99386	5.31912	9.53291	11.50668	10.32212	7.77754	32.26835	0.01097	50.57233	45.22431	30.18625	57.85774	90.90284	11.88363	1.79030	41.22981	15.68346	35.52863	30.58700
2018-05-12 02:25:00	863033069630348826	1.00000	9.04019	6.81973	7.19882	7.70507	14.06053	13.26516	5.90187	58.10348	0.00516	38.49269	57.98730	41.51115	56.48248	9.55932	15.43793	10.57099	27.32177	59.94212	95.93564	73.13167
2018-05-12 02:26:00	8630330696303481693	0.00000	6.51037	10.02751	15.70848	14.52771	14.15163	14.38920	11.69873	46.13635	0.00106	30.27011	49.37425	40.98885	31.72465	83.32165	46.16234	11.96423	18.99397	91.49706	33.00939	25.73851
2018-05-12 02:27:00	8630330696303481065	1.00000	9.00928	9.88355	10.19913	8.87741	13.04263	11.66494	11.27148	50.43044	0.02303	72.72727	41.85005	43.95708	42.13985	71.98986	61.40961	74.10655	94.65503	64.79849	8.56891	65.59229
2018-05-12 02:28:00	863033069630348016	1.00000	12.80529	7.32493	6.38398	9.54337	11.72399	10.08323	9.45363	45.75708	0.09211	61.74656	48.13984	46.43126	53.95871	13.39030	72.57963	80.13891	27.63378	99.71213	10.08057	85.39242
2018-05-12 02:29:00	3590433799317662204	0.00000	11.10876	13.98800	10.58943	8.35603	9.74740	11.27850	15.51266	21.72574	0.00078	66.89722	58.85639	49.55477	63.83970	18.05703	65.79321	6.64758	86.16051	8.28613	92.55477	42.27972
2018-05-12 02:30:00	8630330696303482352	0.00000	14.20102	11.52071	6.68099	12.53648	11.20367	8.54204	12.75199	44.05991	0.00085	63.54429	52.51038	56.33920	61.49324	58.52365	36.29172	47.26247	70.67896	67.85913	78.11421	63.01303
2018-05-12 02:31:00	8630330696303482204	0.00000	11.45241	8.09834	8.80763	8.16430	11.91290	9.93476	7.49629	43.97560	0.00638	39.73171	55.99261	48.36449	43.62562	33.93144	76.61086	6.83803	46.03583	5.32479	82.44654	65.17770
2018-05-12 02:32:00	863033069630348511	1.00000	13.16879	9.50880	9.78523	5.85401	10.60323	8.71217	8.96162	53.42753	0.19911	27.14024	52.26315	43.88284	48.27262	32.67542	89.42386	89.79148	89.58005	39.09944	23.02983	74.82935
2018-05-12 02:33:00	3590433799317661586	1.00000	8.78880	7.19577	7.94543	8.99264	14.41250	12.13912	9.58234	55.86513	0.01767	57.11252	63.49820	60.51753	55.17156	74.29225	57.05950	51.55674	49.96696	10.82666	57.93467	96.17502
2018-05-12 02:34:00	863033069630348032	1.00000	8.41725	11.31375	10.07201	8.71886	12.27154	11.10739	10.73126	54.14480	0.00273	26.40885	44.79143	55.97614	36.90683	9.17949	83.21570	54.40064	89.74181	98.98289	19.80383	22.61823
2018-05-12 02:35:00	863033069630348222	1.00000	12.59980	8.13850	7.19512	8.55526	13.15708	12.60205	4.80592	67.19446	0.00234	52.62308	67.81036	45.76271	58.06150	27.61256	5.17962	90.32426	14.25633	99.00409	71.51191	98.19600
2018-05-12 02:36:00	3590433799317661016	0.00000	8.82784	9.26113	8.29168	5.95315	11.38807	10.43176	15.28010	53.94653	0.53950	53.10616	46.29412	59.61026	47.23007	61.62387	57.41485	65.58671	81.67196	9.69898	98.89906	14.43132
2018-05-12 02:37:00	3590433799317661586	0.00000	5.89251	12.60593	10.98704	13.70260	9.69167	14.66937	15.20740	41.04089	0.23630	48.98808	43.46276	50.45903	33.28720	14.96477	75.48122	34.59212	4.73957	0.27314	2.79905	80.77560
2018-05-12 02:38:00	359043379931766528	1.00000	14.66764	9.53311	10.10433	9.84999	12.86847	8.49418	10.35339	49.45384	0.14222	34.83188	72.05352	23.85366	34.27195	21.70957	25.20968	0.84925	83.23485	26.41860	1.38356	60.45782
2018-05-12 02:39:00	8630330696303481933	0.00000	6.68262	11.87447	16.00592	11.75175	14.33784	14.36449	12.18916	45.16653	0.00169	65.11349	65.65460	73.78475	68.25690	43.18922	54.31565	88.82421	57.80707	11.37045	44.37068	79.47474
2018-05-12 02:40:00	3590433799317662204	1.00000	9.74452	9.73944	11.04626	5.81615	12.18603	6.73141	9.51109	45.79648	0.01092	56.18562	57.58760	42.70030	57.08192	41.09170	22.72393	65.61579	6.11925	66.16968	46.74978	56.21266
2018-05-12 02:41:00	359043379931766973	1.00000	10.25482	11.24234	8.57315	10.16268	11.71131	8.06789	8.68927	53.17419	0.05667	36.77666	53.51826	37.30874	39.67700	10.23886	57.56400	39.81562	91.00309	88.43242	16.91233	14.14932
2018-05-12 02:42:00	359043379931766155	0.00000	11.52870	12.85227	11.29750	13.13303	10.82019	12.27430	13.83350	36.48118	0.00278	58.28785	62.87988	53.45531	44.78576	98.76409	48.18459	41.06442	42.01031	73.03866	59.43213	3.23374
2018-05-12 02:43:00	3590433799317661453	1.00000	9.40743	9.31671	9.99619	7.60979	10.30555	13.59367	13.08418	52.75202	0.06100	49.15186	70.84927	47.71764	48.53294	27.62731	44.19114	66.85087	29.56882	38.65568	87.57083	93.43291
2018-05-12 02:44:00	8630330696303482428	1.00000	9.31787	8.43060	4.77785	10.05029	13.71534	10.65225	11.90896	78.14931	1.74715	43.53852	37.26500	40.59542	72.95279	28.51501	52.13431	95.00823	11.56451	31.37159	5.31033	47.81281
2018-05-12 02:45:00	8630330696303481222	1.00000	8.95113	8.83378	8.87632	7.07761	14.52400	8.33549	12.92146	61.69378	0.04733	55.74920	30.18844	50.09930	70.92511	59.57343	43.59134	77.46008	63.57649	42.03479	22.01032	41.13460
2018-05-12 02:46:00	3590433799317661057	1.00000	13.98329	7.96738	7.84472	14.24474	9.59267	8.94765	7.08203	58.90286	0.01014	68.19461	56.81338	47.19389	25.95104	54.68256	1.47029	83.89761	6.36403	48.15391	55.29652	28.55537
2018-05-12 02:47:00	8630330696303482493	1.00000	12.46242	10.99542	13.90089	3.39809	14.61449	9.00639	9.55623	45.43081	0.65594	68.95969	54.75143	62.08599	59.17016	4.21697	60.39408	39.37933	9.33274	32.49767	11.24105	35.31425
2018-05-12 02:48:00	863033069630348610	1.00000	6.99179	7.78186	8.93283	8.36967	12.42605	10.16896	10.74928	61.48761	0.03371	49.80429	65.36764	40.72406	38.85863	79.24441	22.65912	34.81670	35.87826	62.90024	30.14422	55.52228
2018-05-12 02:49:00	359043379931766510	1.00000	9.17951	7.82943	8.11408	6.78181	12.27871	5.51038	9.28499	43.78693	0.75603	49.40708	49.55304	47.13737	31.92196	86.39768	45.94434	3.71616	75.99797	47.06390	40.47828	51.21463
2018-05-12 02:50:00	8630330696303482352	1.00000	9.85541	8.70758	7.19364	8.15688	10.23747	12.98191	13.44706	62.85022	0.37665	36.44263	23.88352	61.84165	34.68443	82.45679	12.57581	78.92022	75.02961	58.43853	90.09795	69.40154
2018-05-12 02:51:00	359043379931766411	1.00000	9.07450	7.89253	7.59098	7.31728	13.66531	10.12218	9.38084	74.78568	0.01291	30.93113	62.51476	49.24404	53.57298	93.50017	61.38642	50.00900	84.82379	11.49325	93.91386	90.73142
2018-05-12 02:52:00	3590433799317661149	0.00000	10.07677	11.58571	8.22913	11.27881	13.77811	14.38307	9.02346	81.62381	0.03691	52.50355	51.46473	53.52199	51.34667	0.53821	33.48334	47.09061	35.23574	4.39398	34.38617	40.99994
2018-05-12 02:53:00	3590433799317661420	1.00000	17.15289	7.65447	11.26378	10.82951	11.89918	9.22767	8.26448	63.18389	0.71113	58.28212	57.59235	63.61777	55.50732	31.44352	67.74838	48.95550	40.78048	49.00593	82.23210	36.10541
2018-05-12 02:54:00	863033069630348438	0.00000	14.22153	12.32989	11.59616	11.73371	11.80180	11.92443	11.54184	54.38195	0.00075	62.25965	57.74360	41.03741	29.82068	54.45983	63.41386	11.61348	94.76804	64.33458	58.16439	13.68570
2018-05-12 02:55:00	359043379931766320	0.00000	7.24298	10.55069	14.19066	14.84335	12.45455	13.73924	13.27487	45.62501	0.00138	46.25884	44.53880	43.20172	78.01999	95.43624	53.50148	85.84961	47.71289	72.58899	26.11777	22.57181
2018-05-12 02:56:00	8630330696303481057	0.00000	14.24948	15.23929	10.37099	11.75756	15.18207	12.86884	10.73786	63.85566	0.01021	37.25598	57.70919	43.52783	57.30066	30.14947	43.20982	18.96759	96.38159	93.54830	78.48961	43.44273
2018-05-12 02:57:00	3590433799317662048	0.00000	12.06321	11.05880	5.60851	13.70038	13.72331	9.22844	11.90496	38.19321	0.01534	60.91829	47.53126	24.62717	37.86819	78.10821	4.63574	41.93881	84.63025	8.03232	88.89490	35.31509
2018-05-12 02:58:00	8630330696303481966	0.00000	7.16890	10.36466	13.23884	15.54035	12.66178	14.50264	12.97583	41.26694	0.00100	29.80755	23.95466	58.13435	51.66067	26.70103	74.07191	26.05673	22.21252	28.44932	40.22678	55.08782
2018-05-12 02:59:00	863033069630348024	0.00000	6.13836	9.50688	12.23198	15.78250	9.84247	12.74877	13.42176	45.73079	0.06183	38.96692	48.50285	44.87896	50.25133	52.77009	87.77571	4.80509	71.63928	65.47943	47.26999	52.14830
2018-05-12 03:00:00	3590433799317661164	0.00000	11.85026	12.87304	12.02612	10.75174	12.19553	13.15324	8.15593	37.75800	0.00042	60.61926	42.40035	44.31404	74.95203	56.35456	71.54687	7.78780	1.86709	60.14649	80.12469	82.42401
2018-05-12 03:01:00	3590433799317661842	1.00000	14.20194	8.33840	9.07147	9.02140	11.47730	9.45964	8.37412	41.19122	0.13261	46.96207	58.49899	49.75212	40.53792	16.91094	69.71513	25.72755	67.52632	53.07314	3.55543	19.18415
2018-05-12 03:02:00	359043379931766254	1.00000	8.77376	9.26943	8.31397	6.07229	8.51234	12.58909	17.78306	52.26531	3.43887	74.55397	32.22679	30.75015	39.05526	67.07380	61.74432	55.80768	32.42130	46.16685	61.67157	46.02254
2018-05-12 03:03:00	3590433799317661941	0.00000	10.87775	12.65041	5.92840	9.89717	11.83907	9.95175	14.37233	74.47561	0.00776	39.81567	41.09408	55.98303	39.44354	85.22036	87.27984	15.62671	11.71430	85.03478	55.87466	87.18029
2018-05-12 03:04:00	863033069630348248	0.00000	7.64151	12.59573	10.77614	8.75006	10.54081	11.86803	9.34959	46.04766	0.00077	53.75499	56.53978	25.99514	42.29384	20.59956	31.40611	41.26930	46.78031	21.78871	65.51273	82.49764
2018-05-12 03:05:00	359043379931766890	1.00000	8.87460	7.67053	8.51803	8.17902	11.76005	11.94020	12.77784	31.46718	0.38167	52.28676	54.16342	41.26223	67.11502	37.38898	84.52117	15.33482	71.49019	25.48681	47.67324	33.21744
2018-05-12 03:06:00	3590433799317661180	1.00000	10.64292	9.62002	10.48957	5.75931	12.85053	6.38827	6.91577	47.64921	0.05869	46.33389	56.42021	60.82648	56.26832	49.50930	11.50910	45.96635	61.16855	8.61796	26.98460	95.04975
2018-05-12 03:07:00	3590433799317662014	0.00000	10.72862	11.69485	8.94565	10.45724	11.47860	12.45385	15.04985	49.24553	0.00078	50.59939	60.85430	58.88204	50.73436	15.62735	54.44061	11.28279	76.69092	79.28042	12.72421	30.15887
2018-05-12 03:08:00	3590433799317661479	1.00000	11.13776	8.96795	8.43506	9.39084	13.11952	7.56655	11.99060	47.73440	0.42216	50.77565	49.29153	46.74488	68.43549	11.13854	6.01720	87.13393	35.05212	67.29251	16.97438	5.24071
2018-05-12 03:09:00	359043379931766593	1.00000	12.57201	9.52588	6.03912	10.69491	14.64488	12.68241	11.16947	41.75457	0.97551	37.07810	52.38904	32.36500	63.95442	56.66782	87.14122	16.44954	80.64237	44.27931	80.49083	25.06858
2018-05-12 03:10:00	3590433799317661255	0.00000	13.65244	14.17030	8.18266	13.42086	13.90230	11.29636	14.75422	32.06414	0.00235	46.56884	52.88148	57.71521	47.23035	82.63041	89.25524	66.08084	49.70557	87.76173	90.30373	33.77365
2018-05-12 03:11:00	3590433799317661487	0.00000	8.19258	11.71658	13.16520	9.09224	11.30144	11.77112	13.42421	78.02426	0.00477	50.17978	61.65229	36.63669	44.50948	46.59975	33.68648	24.53357	44.30364	69.39164	29.99976	46.28075
2018-05-12 03:12:00	8630330696303482147	0.00000	11.52474	12.74927	9.57149	14.09328	14.15085	14.73554	15.28518	68.90610	0.00347	34.70835	69.85712	34.80161	46.54269	66.55998	97.95600	95.59383	30.02303	80.85674	55.77459	42.41429
2018-05-12 03:13:00	8630330696303481438	1.00000	9.34048	7.52775	7.50530	7.56522	9.76161	11.82759	10.15577	51.44498	0.19520	51.90815	69.36637	35.10621	66.77793	83.55630	67.74106	95.70113	98.66877	31.68493	94.87150	54.20600
2018-05-12 03:14:00	359043379931766320	0.00000	15.12067	13.74930	9.84030	12.80777	13.54204	9.31078	13.15305	38.85822	0.00199	43.00399	54.21208	49.12083	71.15954	55.53890	61.78394	92.99846	78.81771	7.62239	56.65632	38.85315
2018-05-12 03:15:00	3590433799317661388	0.00000	13.92554	9.33586	10.07377	12.31369	10.14761	12.13845	9.96053	34.09732	0.00315	27.09800	54.09060	44.57208	26.25416	36.84016	44.54263	45.57667	99.23379	82.11724	1.76344	78.32545
2018-05-12 03:16:00	8630330696303481719	1.00000	13.70489	10.22255	8.64087	9.81713	11.46830	9.12024	9.77850	50.90728	0.17404	58.72431	52.93698	66.18503	69.72117	99.87116	6.65655	30.87903	19.89427	24.07936	82.12866	45.71222
2018-05-12 03:17:00	3590433799317661123	1.00000	12.37162	6.61469	6.68813	10.20158	10.51746	10.09640	5.65267	60.83871	0.03318	66.72979	58.01660	55.95141	50.60480	12.48240	13.92575	15.67821	9.21961	82.23165	7.38567	91.85374
2018-05-12 03:18:00	359043379931766130	0.00000	7.16442	14.45166	11.44619	8.90243	12.57165	14.35741	11.60823	33.46538	0.01062	72.70184	48.05012	45.73332	57.90092	18.68353	18.89132	3.97133	0.15133	86.93195	84.22824	79.25674
2018-05-12 03:19:00	3590433799317661537	0.00000	8.80060	12.84677	7.74547	15.74200	9.44427	15.78017	9.92379	49.27784	0.00847	49.94854	53.58292	54.57605	28.77650	17.05985	37.63716	40.86902	53.84346	74.72961	71.96575	71.62676
2018-05-12 03:20:00	359043379931766957	1.00000	9.12867	5.28548	5.96134	10.02098	15.51337	16.18062	8.69370	45.77708	0.32655	45.84044	63.23763	48.91266	70.83080	94.93995	98.32069	82.53559	30.48447	26.79608	6.43334	70.05902
2018-05-12 03:21:00	8630330696303481677	1.00000	7.94477	5.82312	7.66798	10.33785	14.25440	14.51262	6.94951	47.13570	0.02622	43.68647	68.37873	35.85050	29.70948	68.01846	90.83001	65.82110	33.53350	84.88788	92.59898	16.22736
2018-05-12 03:22:00	3590433799317661347	1.00000	11.92166	7.66446	4.79083	8.53470	13.18065	14.23374	10.04448	62.42765	0.00732	63.13179	49.51319	60.01752	20.32727	63.91981	93.13087	27.15082	8.47643	17.41148	32.27955	52.98477
2018-05-12 03:23:00	8630330696303481115	0.00000	8.91291	7.89783	8.68605	11.51135	15.29683	13.09552	10.46457	45.00607	0.03335	45.48968	33.84163	42.33048	51.03144	43.64589	98.29789	51.00750	80.74758	81.19936	50.69518	83.62087
2018-05-12 03:24:00	3590433799317662055	0.00000	8.14528	13.56839	9.95893	8.71087	9.66138	11.51948	12.41712	44.26721	0.00595	23.05128	69.64347	32.43553	55.87101	80.99527	4.15611	22.68882	24.12763	59.29773	86.35658	9.06752
2018-05-12 03:25:00	3590433799317662121	1.00000	12.98092	9.54163	9.64911	6.05296	12.07534	9.04102	7.30370	42.32848	0.01935	56.11526	54.16462	30.72708	53.66416	20.83333	16.26523	80.30896	67.17652	69.31219	85.13602	7.42779
2018-05-12 03:26:00	359043379931766486	1.00000	8.99935	9.01934	9.44740	8.74107	11.60169	9.40000	11.22768	38.79826	0.04972	50.49562	44.08576	52.22649	48.06491	45.15380	48.63435	11.69517	20.38776	88.43458	50.82954	38.78205
2018-05-12 03:27:00	359043379931766205	0.00000	10.45927	11.28347	7.68705	16.39428	11.18978	13.90300	14.41741	40.07915	0.00236	44.02335	54.49711	41.73513	41.13979	45.54988	87.38090	13.36781	1.97878	96.70260	32.77386	63.47232
